MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-8.157692307692308,9.007692307692306,-16.5,18.2,8.059999999999999
2,-6.263999999999999,12.903999999999998,-14.100000000000001,22.200000000000003,9.828000000000001
3,-1.7879999999999998,19.131999999999998,-8.5,27.8,22.896000000000004
4,4.788,26.679999999999996,-2.2,33.0,30.924
5,10.7,31.368,5.0,37.6,49.632
6,16.924,35.01200000000001,12.3,40.5,75.028
7,20.383999999999997,34.72800000000001,15.4,39.400000000000006,170.66400000000002
8,19.108000000000004,33.60799999999999,14.600000000000001,37.4,125.08400000000002
9,12.563999999999998,29.967999999999996,4.800000000000001,36.0,64.804
10,5.38,25.736,-1.3,32.7,38.64000000000001
11,-2.3120000000000003,18.827999999999996,-12.9,26.8,16.984
12,-6.712000000000001,11.684000000000003,-16.2,20.6,10.120833333333335
