PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-8.30,3.30,-15.00,5.00,-33.60,0.00,7.80,-4.40,8.90,132.40,0.00,61.00,0,124,638,31,31,31
1970-02-01,1970,2,-8.30,1.10,-10.60,1.70,-92.00,1.10,5.60,-0.60,7.80,96.70,0.00,94.00,0,170,958,28,28,28
1970-03-01,1970,3,-4.40,1.70,-6.10,5.60,-34.80,2.20,8.30,1.70,10.60,168.40,0.00,48.00,0,91,451,31,31,31
1970-04-01,1970,4,-2.80,5.60,-3.90,8.90,15.50,4.40,11.70,3.30,13.30,246.00,0.00,43.00,0,124,681,30,30,30
1970-05-01,1970,5,3.30,8.90,0.60,11.10,187.90,11.10,18.30,6.70,20.00,426.20,0.00,46.00,0,74,424,31,31,31
1970-06-01,1970,6,4.40,11.70,3.90,13.30,253.80,14.40,22.80,12.20,26.10,542.90,0.00,91.00,0,147,643,30,30,30
1970-07-01,1970,7,4.40,11.10,3.90,12.80,267.30,13.30,18.90,12.80,21.70,481.70,0.00,71.00,0,137,959,31,31,31
1970-08-01,1970,8,6.10,12.80,4.40,13.30,292.00,14.40,21.70,12.20,23.90,546.00,0.00,43.00,0,188,647,31,31,31
1970-09-01,1970,9,4.40,10.60,0.00,13.30,243.30,12.80,18.30,12.20,20.60,456.30,0.00,94.00,0,193,1021,30,30,30
1970-10-01,1970,10,1.70,7.20,-0.60,10.00,144.50,8.30,15.00,6.70,18.30,378.10,0.00,81.00,0,290,1089,31,31,31
1970-11-01,1970,11,-1.10,4.40,-4.40,6.10,46.10,3.30,11.70,2.20,12.80,225.10,0.00,91.00,0,152,1118,30,30,30
1970-12-01,1970,12,-2.80,2.80,-5.00,5.00,1.10,1.70,8.90,-0.60,10.60,156.20,0.00,66.00,0,191,760,31,31,31
1971-01-01,1971,1,-2.80,5.60,-6.70,8.60,31.40,1.70,10.60,0.60,12.90,182.10,0.00,45.00,0,88,511,31,31,31
1971-02-01,1971,2,-3.20,4.40,-7.20,5.20,22.20,3.30,8.80,1.70,9.10,172.70,0.00,78.00,0,167,675,28,28,28
1971-03-01,1971,3,-2.40,4.70,-4.20,6.10,16.00,4.10,9.20,1.60,9.90,212.40,0.00,49.00,0,353,943,31,31,31
1971-04-01,1971,4,-1.10,4.90,-2.20,6.00,56.50,6.50,15.20,4.90,16.80,309.20,0.00,16.00,0,213,353,30,30,30
1971-05-01,1971,5,1.30,8.20,-0.40,9.40,143.90,10.80,17.60,9.60,18.20,444.30,0.00,45.00,0,87,468,31,31,31
1971-06-01,1971,6,3.60,8.90,2.10,10.70,191.70,11.80,16.70,10.70,21.20,422.90,0.00,47.00,0,126,526,30,30,30
1971-07-01,1971,7,2.40,11.70,-0.10,14.80,239.90,15.90,22.80,10.30,24.10,579.30,0.00,132.00,0,156,830,31,31,31
1971-08-01,1971,8,5.10,10.30,2.90,12.20,241.30,13.80,19.70,11.40,20.80,502.40,0.00,81.00,0,188,883,31,31,31
1971-09-01,1971,9,1.20,10.20,-1.80,11.10,207.40,13.00,19.60,10.20,21.90,485.70,0.00,12.00,0,124,287,30,30,30
1971-10-01,1971,10,-1.90,10.80,-6.30,12.10,153.70,8.70,16.10,6.80,18.00,390.30,0.00,90.00,0,135,801,31,31,31
1971-11-01,1971,11,-5.00,7.30,-7.50,11.70,32.70,1.50,9.80,-0.10,14.30,195.20,0.00,65.00,0,143,647,30,30,30
1971-12-01,1971,12,-0.80,7.10,-2.70,8.00,104.30,3.70,10.00,2.50,12.00,239.80,0.00,35.00,0,74,458,31,31,31
1972-01-01,1972,1,-1.80,3.60,-15.10,5.40,9.70,0.40,7.20,-2.80,9.90,125.60,0.00,64.00,0,82,723,31,31,31
1972-02-01,1972,2,-1.30,2.20,-12.50,4.00,4.50,3.20,6.50,2.30,8.60,146.90,0.00,71.00,0,184,616,29,29,29
1972-03-01,1972,3,-2.20,3.30,-3.50,6.50,21.50,4.00,12.30,3.20,14.80,242.80,0.00,82.00,0,109,705,31,31,31
1972-04-01,1972,4,1.00,5.00,-1.20,7.80,83.80,8.00,12.60,6.30,14.30,302.10,0.00,98.00,0,174,888,30,30,30
1972-05-01,1972,5,2.20,7.00,-0.90,9.00,154.20,9.50,14.60,8.30,16.40,387.50,0.00,77.00,0,165,899,31,31,31
1972-06-01,1972,6,3.30,8.70,1.50,10.00,175.80,11.40,15.80,10.40,16.60,404.70,0.00,74.00,0,106,697,30,30,30
1972-07-01,1972,7,6.00,11.80,4.80,13.00,267.00,13.80,24.00,13.20,25.50,548.30,0.00,23.00,0,96,267,31,31,31
1972-08-01,1972,8,4.80,11.00,1.90,11.90,254.90,14.40,19.00,12.90,20.50,507.80,0.00,45.00,0,121,389,31,31,31
1972-09-01,1972,9,0.50,8.90,-3.20,9.80,150.00,11.50,16.50,10.00,20.60,416.00,0.00,9.00,0,70,142,30,30,30
1972-10-01,1972,10,-1.00,8.00,-1.90,12.40,131.10,8.90,16.40,6.80,18.90,388.30,0.00,23.00,0,108,265,31,31,31
1972-11-01,1972,11,-5.50,5.90,-7.80,10.20,14.80,2.40,10.50,1.80,14.30,196.90,0.00,47.00,0,253,775,30,30,30
1972-12-01,1972,12,-3.00,5.50,-3.80,6.00,39.80,3.50,10.90,2.30,11.50,213.90,0.00,49.00,0,151,554,31,31,31
1973-01-01,1973,1,-3.80,5.40,-8.50,7.20,12.90,2.40,8.60,0.50,8.80,157.20,0.00,50.00,0,100,530,31,31,31
