MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,3.2321428571428568,15.500000000000005,-7.2,22.5,80.55892857142861
2,3.9303571428571424,15.773214285714287,-5.800000000000001,25.8,59.273214285714296
3,5.4642857142857135,17.575,-5.0,26.1,61.40178571428572
4,7.805454545454546,19.385454545454547,2.9000000000000004,26.1,64.87636363636362
5,11.472727272727273,23.289090909090906,6.0,31.400000000000002,46.31818181818185
6,15.043636363636358,26.912727272727274,9.0,35.6,33.40363636363635
7,18.290909090909096,29.18909090909091,13.8,37.0,13.80909090909091
8,18.55454545454546,29.69636363636364,13.0,37.7,20.578181818181818
9,15.087272727272726,26.76909090909091,7.6000000000000005,33.6,66.23454545454545
10,11.103636363636358,23.407272727272716,4.5,29.900000000000002,122.08
11,6.214545454545455,19.45636363636363,0.1,25.400000000000002,108.46181818181813
12,3.7636363636363646,16.47818181818182,-2.7,20.900000000000002,86.6090909090909
