MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-1.985714285714286,11.432142857142855,-10.100000000000001,15.4,57.31964285714286
2,-1.2303571428571427,11.939285714285717,-9.600000000000001,20.1,41.56964285714285
3,0.21428571428571438,14.874999999999998,-5.1000000000000005,23.8,43.380357142857136
4,1.8072727272727274,18.512727272727272,-3.1,28.5,41.72545454545455
5,5.283636363636364,22.660000000000007,-0.9,30.700000000000003,48.15272727272727
6,8.703636363636361,25.50909090909092,2.9000000000000004,36.7,47.72545454545455
7,11.152727272727274,27.567272727272734,6.7,40.2,43.86363636363635
8,10.75454545454545,26.73272727272727,5.7,37.9,50.86363636363635
9,7.974545454545454,23.52545454545455,2.4000000000000004,33.0,50.25636363636364
10,4.529090909090908,18.636363636363633,-2.5,28.3,64.66545454545457
11,0.521818181818182,14.441818181818174,-7.0,18.5,61.963636363636354
12,-1.3963636363636363,12.42363636363636,-11.8,16.6,56.96181818181818
