MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,18.43191489361702,35.41914893617022,9.0,39.2,3.834782608695653
2,18.84255319148936,36.33404255319149,10.0,39.7,6.193617021276596
3,19.804166666666664,37.10833333333333,10.600000000000001,39.900000000000006,14.1625
4,21.236734693877555,37.45918367346938,14.5,40.7,44.373469387755094
5,21.20416666666667,36.458333333333336,15.0,40.0,158.26382978723404
6,21.05208333333333,35.19166666666667,14.0,38.6,239.43750000000003
7,21.0404255319149,35.50638297872341,14.0,38.300000000000004,203.88085106382982
8,20.86595744680851,35.529787234042544,14.5,39.0,242.6978723404255
9,20.983333333333334,34.70625,11.0,37.5,294.26249999999993
10,20.75208333333333,34.66458333333333,11.9,38.2,211.3416666666666
11,19.8625,34.86875,11.200000000000001,39.0,63.85833333333334
12,19.065957446808508,35.0595744680851,13.0,38.1,7.051063829787235
