PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-15.50,-6.40,-17.40,-3.20,-325.90,-3.40,8.70,-8.30,10.20,80.50,0.00,0.00,0,2,2,31,31,31
1970-02-01,1970,2,-9.30,-1.20,-12.30,1.90,-151.00,0.20,13.10,-2.00,17.40,156.80,0.00,5.00,0,48,76,28,28,28
1970-03-01,1970,3,-4.00,2.80,-6.60,6.40,-51.60,2.70,16.10,-1.20,23.60,246.90,0.00,0.00,0,31,41,31,31,31
1970-04-01,1970,4,2.10,13.50,-0.50,15.50,236.40,14.10,26.70,6.30,28.80,620.20,0.00,0.00,0,106,178,30,30,30
1970-05-01,1970,5,10.80,17.20,9.80,18.00,431.60,21.60,30.70,17.40,33.20,812.20,0.00,20.00,0,391,798,31,31,31
1970-06-01,1970,6,15.00,21.30,13.90,22.30,540.70,25.40,34.70,21.00,36.50,909.40,0.00,24.00,0,186,545,30,30,30
1970-07-01,1970,7,19.20,23.60,18.20,25.10,663.90,26.10,34.00,24.40,35.50,942.60,0.00,201.00,0,477,1678,31,31,31
1970-08-01,1970,8,18.20,23.50,17.70,25.30,650.50,24.70,33.40,23.20,34.80,895.30,0.00,220.00,0,363,2130,31,31,31
1970-09-01,1970,9,11.30,19.40,4.70,21.70,453.60,21.50,31.40,18.80,33.70,799.70,0.00,25.00,0,157,381,30,30,30
1970-10-01,1970,10,0.90,14.10,0.20,16.10,291.40,13.20,26.30,10.70,28.20,637.90,0.00,0.00,0,240,371,31,31,31
1970-11-01,1970,11,-8.40,4.80,-10.50,7.70,-23.30,0.00,18.20,-2.70,19.10,306.80,0.00,0.00,0,43,61,30,30,30
1970-12-01,1970,12,-9.10,-2.30,-12.20,0.70,-174.10,0.30,7.90,-1.80,10.10,127.90,0.00,0.00,0,1,1,31,31,31
1971-01-01,1971,1,-12.00,-3.70,-14.50,-1.20,-256.00,-0.60,7.40,-4.60,11.10,97.80,0.00,0.00,0,3,5,31,31,31
1971-02-01,1971,2,-13.10,-2.50,-14.70,-0.10,-193.70,0.20,7.30,-1.50,9.50,102.80,0.00,2.00,0,23,33,28,28,28
