MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,0.91875,17.003125000000004,-3.9000000000000004,25.6,60.55806451612903
2,2.059375,17.278125,-3.3000000000000003,26.6,84.40645161290323
3,4.9125000000000005,20.353125000000006,-1.7000000000000002,28.1,146.60000000000002
4,9.6625,25.050000000000004,2.4000000000000004,31.3,154.76250000000002
5,14.9125,28.450000000000003,9.0,35.1,201.09677419354838
6,19.05,32.15625000000001,14.9,36.5,256.0645161290323
7,23.441935483870967,34.61290322580645,17.900000000000002,39.6,174.09
8,23.6258064516129,33.88387096774194,19.1,37.7,247.07666666666668
9,19.035483870967738,31.73548387096774,13.700000000000001,38.0,192.4806451612903
10,13.603225806451611,28.196774193548393,5.800000000000001,35.0,95.02580645161294
11,7.603225806451612,24.216129032258063,0.2,29.400000000000002,72.73225806451612
12,2.2967741935483876,19.829032258064522,-3.5,25.900000000000002,45.08064516129033
