PERIOD_START,YEAR,MONTH,TMIN_P10,TMIN_P90,TMIN_MIN,TMIN_MAX,TMIN_SUM,TMAX_P10,TMAX_P90,TMAX_MIN,TMAX_MAX,TMAX_SUM,PRCP_P10,PRCP_P90,PRCP_MIN,PRCP_MAX,PRCP_SUM,TMIN_ENTRY_COUNT,TMAX_ENTRY_COUNT,PRCP_ENTRY_COUNT
1970-01-01,1970,1,-2.20,8.60,-3.00,9.90,91.60,5.30,13.20,2.20,19.60,306.10,0.00,54.00,0,128,550,31,31,31
1970-02-01,1970,2,2.30,9.20,0.20,12.10,166.70,9.20,18.80,7.10,21.00,378.80,0.00,50.00,0,131,426,28,28,28
1970-03-01,1970,3,3.00,10.50,0.70,13.00,189.40,6.60,16.20,5.90,20.10,353.70,0.00,239.00,0,354,2460,31,31,31
1970-04-01,1970,4,8.10,15.10,5.70,16.40,358.90,14.90,23.40,10.60,25.40,557.70,0.00,126.00,0,374,1362,30,30,30
1970-05-01,1970,5,15.10,21.90,14.70,24.10,576.10,19.60,28.60,18.00,31.00,753.00,0.00,237.00,0,309,2183,31,31,31
1970-06-01,1970,6,19.40,23.20,18.00,24.70,635.00,23.70,30.70,20.10,33.20,806.70,0.00,146.00,0,1238,3094,30,30,30
1970-07-01,1970,7,23.30,26.00,21.70,26.70,768.50,29.30,33.00,24.40,33.70,967.50,0.00,176.00,0,491,1779,31,31,31
1970-08-01,1970,8,24.40,26.20,22.50,26.50,780.80,30.20,33.70,28.90,34.40,990.70,0.00,190.00,0,349,1611,31,31,31
1970-09-01,1970,9,21.80,25.20,13.70,26.20,702.40,26.90,31.40,18.70,32.10,886.50,0.00,286.00,0,722,3242,30,30,30
1970-10-01,1970,10,12.80,22.20,6.40,22.90,554.60,19.20,28.90,18.00,32.80,770.30,0.00,74.00,0,219,716,31,31,31
1970-11-01,1970,11,9.80,14.50,5.60,15.50,355.50,14.20,23.30,11.20,25.60,571.00,0.00,51.00,0,73,345,30,30,30
1970-12-01,1970,12,5.40,11.60,0.60,13.60,249.60,10.90,18.40,10.10,21.40,457.50,0.00,77.00,0,285,974,31,31,31
1971-01-01,1971,1,-0.50,8.10,-2.10,12.80,92.20,7.00,16.60,3.20,21.80,357.50,0.00,59.00,0,144,457,31,31,31
1971-02-01,1971,2,-0.60,9.60,-2.10,12.70,126.80,9.10,16.80,4.30,24.00,350.10,0.00,14.00,0,108,248,28,28,28
1971-03-01,1971,3,3.50,11.30,2.30,12.20,208.70,8.50,23.50,7.40,26.30,470.30,0.00,55.00,0,97,362,31,31,31
1971-04-01,1971,4,10.60,16.70,5.70,18.60,405.80,17.10,24.00,14.80,28.60,619.60,0.00,38.00,0,366,696,30,30,30
1971-05-01,1971,5,14.00,20.70,11.50,21.60,551.10,21.20,26.60,16.90,27.70,749.30,0.00,124.00,0,291,1420,31,31,31
1971-06-01,1971,6,20.90,25.40,18.60,26.30,697.70,25.70,32.10,24.40,32.90,891.50,0.00,99.00,0,599,1584,30,30,30
1971-07-01,1971,7,24.60,26.20,23.60,26.90,783.70,31.30,34.70,29.70,36.40,1021.20,0.00,40.00,0,127,369,31,31,31
1971-08-01,1971,8,23.40,26.00,22.30,26.40,768.10,30.60,35.70,29.20,36.60,1012.90,0.00,112.00,0,415,1267,31,31,31
1971-09-01,1971,9,19.50,24.10,17.90,26.10,657.70,24.40,31.60,21.10,32.90,840.20,0.00,168.00,0,1763,3165,30,30,30
1971-10-01,1971,10,12.50,18.70,9.70,22.60,477.10,20.40,27.40,16.10,31.10,723.70,0.00,58.00,0,324,611,31,31,31
1971-11-01,1971,11,7.00,15.40,2.30,16.90,338.00,18.30,22.90,10.70,24.30,614.20,0.00,1.00,0,8,15,30,30,30
1971-12-01,1971,12,2.50,10.00,0.30,12.80,202.10,10.90,19.70,9.90,21.20,467.70,0.00,85.00,0,189,941,31,31,31
1972-01-01,1972,1,0.60,8.70,0.20,13.70,176.80,8.40,17.70,5.70,25.60,417.20,0.00,8.00,0,99,213,31,31,31
1972-02-01,1972,2,0.10,7.70,-0.80,8.00,114.10,6.30,11.40,1.90,12.90,251.70,0.00,148.00,0,277,1482,29,29,29
1972-03-01,1972,3,0.10,11.90,-0.50,14.50,225.70,12.60,21.30,10.70,25.30,529.00,0.00,30.00,0,252,452,31,31,31
1972-04-01,1972,4,6.20,16.10,3.40,18.60,362.60,13.60,24.00,9.30,29.70,572.10,0.00,91.00,0,288,1215,30,30,30
1972-05-01,1972,5,15.50,20.60,14.70,21.10,565.80,20.80,29.00,19.70,32.10,766.10,0.00,254.00,0,269,1880,31,31,31
1972-06-01,1972,6,19.00,24.60,18.50,25.30,666.10,24.20,32.10,20.60,33.30,860.70,0.00,211.00,0,315,1774,30,30,30
1972-07-01,1972,7,22.10,25.90,20.90,26.40,754.30,27.90,32.70,26.00,35.80,952.80,0.00,163.00,0,1191,2505,31,31,31
1972-08-01,1972,8,23.40,25.40,22.70,25.80,757.50,28.30,31.70,26.60,33.80,939.00,0.00,327.00,0,1685,5549,31,31,31
1972-09-01,1972,9,16.30,24.30,15.60,26.10,629.30,24.50,30.90,18.90,31.20,850.90,0.00,238.00,0,289,1294,30,30,30
1972-10-01,1972,10,13.50,20.40,10.20,21.70,516.10,22.50,27.60,19.70,29.10,784.20,0.00,19.00,0,280,493,31,31,31
1972-11-01,1972,11,5.30,18.40,3.80,19.40,392.10,14.40,25.20,11.40,25.80,599.50,0.00,54.00,0,149,494,30,30,30
1972-12-01,1972,12,3.20,10.90,0.00,13.80,208.90,9.30,21.80,6.80,22.60,462.50,0.00,92.00,0,301,1052,31,31,31
1973-01-01,1973,1,2.50,10.00,0.70,12.30,180.90,8.40,15.90,7.20,19.60,356.10,0.00,75.00,0,132,705,31,31,31
1973-02-01,1973,2,5.60,11.10,3.30,12.50,236.10,10.70,20.10,8.60,23.30,412.20,0.00,55.00,0,154,485,28,28,28
1973-03-01,1973,3,6.50,15.00,6.20,16.80,301.20,11.00,23.70,8.50,25.50,498.10,0.00,100.00,0,210,940,31,31,31
1973-04-01,1973,4,10.70,18.80,8.30,19.70,453.20,17.00,26.60,14.10,29.20,652.90,0.00,265.00,0,300,2612,30,30,30
1973-05-01,1973,5,14.70,19.50,12.50,22.00,536.90,18.90,26.40,18.20,29.40,697.00,0.00,295.00,0,640,3825,31,31,31
1973-06-01,1973,6,17.30,24.20,16.70,25.20,635.70,23.00,30.80,20.00,32.90,804.40,0.00,113.00,0,465,1539,30,30,30
1973-07-01,1973,7,23.60,26.20,22.20,27.60,769.60,28.50,34.10,26.40,34.60,963.60,0.00,330.00,0,893,4101,31,31,31
1973-08-01,1973,8,24.10,25.90,22.70,26.30,772.10,29.30,32.80,27.60,33.90,951.40,0.00,267.00,0,2114,3940,31,31,31
1973-09-01,1973,9,17.90,24.30,17.20,25.10,645.70,24.80,30.80,21.30,32.30,838.40,0.00,233.00,0,970,2885,30,30,30
