MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.094117647058823,15.809803921568628,-7.0,23.900000000000002,55.25686274509804
2,-1.543137254901961,17.496078431372542,-6.6000000000000005,26.1,79.78823529411765
3,1.148076923076923,20.398076923076925,-3.9000000000000004,29.700000000000003,136.90961538461536
4,6.01923076923077,23.97307692307693,-1.7000000000000002,29.6,186.31923076923078
5,10.984313725490194,26.986000000000008,4.2,33.300000000000004,249.36470588235295
6,15.966666666666665,29.240000000000006,10.200000000000001,36.1,381.5019607843137
7,21.237037037037037,32.705660377358484,14.700000000000001,37.2,266.8173076923077
8,21.994642857142857,33.127272727272725,16.5,38.400000000000006,245.73018867924523
9,17.14716981132075,31.01698113207547,8.6,35.5,298.2019230769231
10,10.150000000000002,27.4173076923077,3.0,32.5,191.32352941176478
11,3.9960784313725486,23.02156862745099,-2.2,29.5,83.67254901960783
12,-0.5176470588235292,17.866666666666667,-5.5,23.3,47.504081632653055
