DAY,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM,MONTH,DAY_OF_MONTH
1,22.81,31.48,19.60,35.50,9.94,1,1
2,22.82,31.08,20.50,34.30,24.44,1,2
3,22.56,31.83,19.60,35.00,29.93,1,3
4,23.03,31.62,20.20,33.90,20.87,1,4
5,22.75,32.34,19.00,34.00,40.82,1,5
6,22.89,31.93,20.80,34.50,11.15,1,6
7,23.03,31.57,21.40,34.00,38.10,1,7
8,22.56,31.49,20.20,34.80,48.23,1,8
9,22.75,31.12,20.00,34.90,40.69,1,9
10,22.56,31.31,18.70,34.60,42.00,1,10
11,22.56,31.57,20.00,34.60,35.08,1,11
12,22.51,31.65,20.80,34.00,20.82,1,12
13,22.35,31.42,19.00,34.70,35.00,1,13
14,22.78,31.56,20.80,33.80,25.57,1,14
15,22.96,31.66,20.70,34.50,6.00,1,15
16,22.76,31.95,18.80,34.70,48.62,1,16
17,22.30,31.74,19.00,35.00,43.42,1,17
18,22.44,32.00,19.00,35.50,15.45,1,18
19,22.49,31.50,20.20,34.40,20.46,1,19
20,22.57,31.40,20.60,34.00,157.64,1,20
21,22.65,31.85,20.50,34.30,34.29,1,21
22,22.63,31.88,20.20,34.40,89.31,1,22
23,22.84,31.59,20.50,33.80,5.55,1,23
24,22.40,31.78,19.00,34.20,6.07,1,24
25,22.74,31.46,20.60,34.20,106.85,1,25
26,22.45,31.91,20.00,34.20,7.12,1,26
27,22.60,31.65,20.00,34.00,62.56,1,27
28,22.41,31.43,19.00,35.00,30.86,1,28
29,22.45,31.49,19.00,35.00,26.67,1,29
30,22.65,31.79,19.90,36.00,36.15,1,30
31,22.54,31.59,19.00,36.00,97.20,1,31
32,22.31,31.67,20.00,34.00,17.78,2,1
33,22.50,31.87,18.00,34.50,14.08,2,2
34,22.54,31.79,19.00,34.10,37.00,2,3
35,22.59,31.64,20.00,34.50,30.08,2,4
36,22.69,31.79,19.20,34.10,126.60,2,5
37,22.81,31.91,20.50,34.00,31.14,2,6
