MONTH,TMIN_P10,TMAX_P90,TMIN_MIN,TMAX_MAX,PRCP_SUM
1,-2.6357142857142857,11.566071428571428,-17.400000000000002,16.900000000000002,63.871428571428574
2,-1.7785714285714285,12.846428571428572,-12.200000000000001,22.1,56.891071428571415
3,-0.09821428571428571,16.833928571428576,-10.3,25.3,51.675000000000026
4,1.6072727272727274,19.972727272727276,-3.4000000000000004,29.200000000000003,50.34
5,5.216363636363636,23.930909090909083,-0.6000000000000001,31.8,62.57272727272727
6,8.676363636363634,27.95636363636364,2.7,39.1,53.25454545454546
7,10.749090909090906,30.112727272727277,5.1000000000000005,40.800000000000004,49.05636363636364
8,10.454545454545455,30.08545454545454,4.800000000000001,39.800000000000004,40.26909090909092
9,7.505454545454547,26.498181818181823,0.9,35.5,50.40909090909089
10,4.129090909090908,21.287272727272722,-2.3000000000000003,31.1,65.16363636363636
11,0.15636363636363632,15.339999999999991,-7.1000000000000005,22.3,63.947272727272754
12,-1.9563636363636356,12.32727272727273,-12.3,18.5,67.28545454545454
